iter	Passed	Remaining
1493	128903	1165304
1494	128995	1165272
1495	129076	1165137
1496	129156	1164999
1497	129243	1164912
1498	129326	1164803
1499	129414	1164728
1500	129498	1164627
1501	129577	1164471
1502	129659	1164345
1503	129746	1164264
1504	129829	1164147
1505	129908	1163999
1506	129986	1163837
1507	130071	1163746
1508	130156	1163645
1509	130263	1163741
1510	130358	1163732
1511	130447	1163670
1512	130533	1163586
1513	130617	1163482
1514	130705	1163408
1515	130789	1163300
1516	130869	1163160
1517	130953	1163056
1518	131036	1162937
1519	131117	1162808
1520	131204	1162729
1521	131285	1162591
1522	131370	1162493
1523	131453	1162378
1524	131541	1162313
1525	131629	1162236
1526	131717	1162166
1527	131806	1162105
1528	131890	1162001
1529	131970	1161856
1530	132050	1161717
1531	132134	1161606
1532	132213	1161458
1533	132294	1161329
1534	132375	1161200
1535	132457	1161072
1536	132534	1160901
1537	132619	1160804
1538	132705	1160723
1539	132786	1160590
1540	132867	1160459
1541	132953	1160368
1542	133033	1160232
1543	133108	1160047
1544	133194	1159956
1545	133274	1159820
1546	133361	1159735
1547	133445	1159634
1548	133529	1159527
1549	133612	1159407
1550	133693	1159280
1551	133771	1159119
1552	133857	1159032
1553	133932	1158853
1554	134022	1158800
1555	134105	1158689
1556	134194	1158619
1557	134273	1158475
1558	134370	1158481
1559	134455	1158389
1560	134535	1158243
1561	134617	1158121
1562	134697	1157984
1563	134783	1157896
1564	134867	1157793
1565	134952	1157697
1566	135040	1157624
1567	135119	1157474
1568	135198	1157331
1569	135279	1157199
1570	135360	1157073
1571	135440	1156930
1572	135522	1156805
1573	135606	1156702
1574	135686	1156564
1575	135768	1156441
1576	135852	1156342
1577	135935	1156229
1578	136021	1156140
1579	136105	1156035
1580	136189	1155927
1581	136266	1155763
1582	136345	1155624
1583	136432	1155539
1584	136514	1155419
1585	136591	1155260
1586	136675	1155157
1587	136759	1155049
1588	136842	1154939
1589	136926	1154836
1590	137019	1154806
1591	137097	1154651
1592	137178	1154518
1593	137259	1154395
1594	137338	1154248
1595	137418	1154107
1596	137499	1153979
1597	137582	1153866
1598	137669	1153789
1599	137757	1153720
1600	137842	1153622
1601	137928	1153533
1602	138014	1153446
1603	138094	1153309
1604	138175	1153186
1605	138254	1153037
1606	138335	1152909
1607	138419	1152805
1608	138498	1152662
1609	138591	1152634
1610	138679	1152566
1611	138761	1152445
1612	138844	1152329
1613	138927	1152221
1614	139017	1152168
1615	139101	1152062
1616	139183	1151943
1617	139263	1151810
1618	139344	1151676
1619	139426	1151558
1620	139512	1151471
1621	139587	1151298
1622	139670	1151184
1623	139753	1151075
1624	139840	1150994
1625	139919	1150851
1626	140000	1150724
1627	140076	1150558
1628	140161	1150459
1629	140239	1150304
1630	140317	1150158
1631	140396	1150009
1632	140481	1149919
1633	140566	1149826
1634	140650	1149720
1635	140756	1149795
1636	140844	1149729
1637	140926	1149610
1638	141006	1149473
1639	141085	1149328
1640	141167	1149214
1641	141243	1149045
1642	141327	1148939
1643	141409	1148819
1644	141493	1148718
1645	141583	1148663
1646	141666	1148555
1647	141746	1148423
1648	141830	1148318
1649	141909	1148176
1650	141996	1148100
1651	142074	1147950
1652	142158	1147849
1653	142242	1147744
1654	142323	1147620
1655	142404	1147492
1656	142488	1147386
1657	142574	1147304
1658	142659	1147208
1659	142748	1147148
1660	142830	1147032
1661	142912	1146908
1662	142994	1146795
1663	143074	1146656
1664	143158	1146560
1665	143242	1146459
1666	143323	1146329
1667	143404	1146201
1668	143487	1146092
1669	143571	1145995
1670	143656	1145899
1671	143739	1145788
1672	143820	1145667
1673	143907	1145583
1674	143991	1145481
1675	144066	1145315
1676	144147	1145189
1677	144227	1145056
1678	144314	1144975
1679	144400	1144890
1680	144483	1144783
1681	144576	1144750
1682	144660	1144648
1683	144743	1144538
1684	144826	1144431
1685	144912	1144340
1686	144997	1144253
1687	145084	1144171
1688	145171	1144094
1689	145254	1143986
1690	145337	1143873
1691	145419	1143764
1692	145508	1143695
1693	145646	1144024
1694	145731	1143924
1695	145812	1143804
1696	145897	1143707
1697	145981	1143604
1698	146066	1143515
1699	146149	1143401
1700	146237	1143338
1701	146332	1143317
1702	146416	1143220
1703	146500	1143119
1704	146585	1143025
1705	146673	1142955
1706	146765	1142917
1707	146844	1142776
1708	146933	1142709
1709	147019	1142624
1710	147107	1142553
1711	147190	1142449
1712	147279	1142386
1713	147362	1142271
1714	147450	1142200
1715	147536	1142115
1716	147621	1142025
1717	147706	1141928
1718	147788	1141811
1719	147868	1141682
1720	147946	1141533
1721	148030	1141433
1722	148113	1141323
1723	148198	1141231
1724	148281	1141121
1725	148359	1140972
1726	148443	1140876
1727	148529	1140785
1728	148611	1140676
1729	148696	1140580
1730	148776	1140445
1731	148857	1140325
1732	148941	1140221
1733	149018	1140066
1734	149092	1139895
1735	149175	1139782
1736	149257	1139667
1737	149334	1139517
1738	149416	1139398
1739	149497	1139276
1740	149581	1139170
1741	149661	1139041
1742	149744	1138936
1743	149818	1138761
1744	149897	1138616
1745	149976	1138484
1746	150054	1138338
1747	150136	1138221
1748	150216	1138091
1749	150297	1137969
1750	150376	1137831
1751	150463	1137750
1752	150547	1137648
1753	150630	1137540
1754	150720	1137492
1755	150801	1137365
1756	150886	1137273
1757	150974	1137205
1758	151052	1137060
1759	151140	1136987
1760	151240	1137009
1761	151323	1136898
1762	151408	1136808
1763	151489	1136686
1764	151570	1136563
1765	151652	1136445
1766	151738	1136362
1767	151817	1136228
1768	151899	1136111
1769	151990	1136062
1770	152084	1136037
1771	152162	1135894
1772	152243	1135770
1773	152326	1135666
1774	152404	1135524
1775	152490	1135436
1776	152579	1135375
1777	152661	1135258
1778	152745	1135159
1779	152829	1135062
1780	152925	1135045
1781	153010	1134955
1782	153094	1134856
1783	153178	1134755
1784	153262	1134661
1785	153340	1134514
1786	153423	1134406
1787	153510	1134330
1788	153592	1134211
1789	153681	1134149
1790	153774	1134116
1791	153851	1133967
1792	153935	1133867
1793	154016	1133748
1794	154098	1133630
1795	154177	1133497
1796	154260	1133388
1797	154343	1133286
1798	154424	1133161
1799	154503	1133024
1800	154591	1132955
1801	154672	1132834
1802	154755	1132729
1803	154838	1132621
1804	154919	1132498
1805	155002	1132393
1806	155079	1132246
1807	155162	1132138
1808	155252	1132082
1809	155334	1131967
1810	155418	1131867
1811	155504	1131780
1812	155586	1131672
1813	155671	1131580
1814	155757	1131491
1815	155845	1131426
1816	155929	1131323
1817	156014	1131234
1818	156099	1131139
1819	156181	1131031
1820	156264	1130923
1821	156345	1130802
1822	156432	1130721
1823	156513	1130607
1824	156598	1130512
1825	156677	1130380
1826	156757	1130249
1827	156843	1130165
1828	156927	1130068
1829	157012	1129974
1830	157093	1129853
1831	157172	1129722
1832	157259	1129641
1833	157338	1129507
1834	157418	1129377
1835	157503	1129291
1836	157586	1129185
1837	157665	1129047
1838	157748	1128942
1839	157836	1128875
1840	157917	1128755
1841	158002	1128664
1842	158087	1128573
1843	158172	1128482
1844	158255	1128377
1845	158335	1128246
1846	158423	1128175
1847	158502	1128040
1848	158590	1127973
1849	158681	1127924
1850	158768	1127851
1851	158864	1127832
1852	158950	1127748
1853	159034	1127655
1854	159115	1127531
1855	159196	1127416
1856	159286	1127357
1857	159366	1127228
1858	159456	1127171
1859	159539	1127071
1860	159624	1126980
1861	159709	1126889
1862	159788	1126753
1863	159871	1126646
1864	159955	1126548
1865	160031	1126398
1866	160114	1126288
1867	160193	1126158
1868	160282	1126097
1869	160360	1125952
1870	160440	1125826
1871	160519	1125695
1872	160602	1125586
1873	160688	1125502
1874	160771	1125402
1875	160862	1125349
1876	160948	1125267
1877	161032	1125167
1878	161121	1125106
1879	161199	1124966
1880	161278	1124835
1881	161362	1124736
1882	161446	1124636
1883	161523	1124493
1884	161604	1124372
1885	161704	1124386
1886	161786	1124276
1887	161924	1124552
1888	162008	1124454
1889	162091	1124347
1890	162175	1124247
1891	162254	1124118
1892	162337	1124011
1893	162421	1123913
1894	162503	1123801
1895	162585	1123689
1896	162670	1123599
1897	162751	1123481
1898	162834	1123378
1899	162917	1123275
1900	163005	1123200
1901	163083	1123063
1902	163169	1122980
1903	163249	1122854
1904	163331	1122745
1905	163418	1122666
1906	163498	1122542
1907	163582	1122445
1908	163665	1122337
1909	163749	1122239
1910	163831	1122128
1911	163917	1122048
1912	164011	1122019
1913	164098	1121937
1914	164183	1121850
1915	164265	1121734
1916	164347	1121624
1917	164428	1121511
1918	164511	1121402
1919	164591	1121278
1920	164672	1121161
1921	164752	1121040
1922	164835	1120930
1923	164916	1120813
1924	164998	1120705
1925	165074	1120550
1926	165157	1120448
1927	165234	1120306
1928	165319	1120212
1929	165399	1120087
1930	165481	1119981
1931	165561	1119852
1932	165642	1119739
1933	165721	1119608
1934	165805	1119510
1935	165889	1119411
1936	165983	1119382
1937	166062	1119252
1938	166144	1119141
1939	166235	1119092
1940	166323	1119018
1941	166400	1118874
1942	166485	1118785
1943	166566	1118665
1944	166651	1118577
1945	166733	1118467
1946	166817	1118372
1947	166898	1118257
1948	166996	1118249
1949	167081	1118163
1950	167166	1118068
1951	167246	1117943
1952	167329	1117843
1953	167414	1117753
1954	167498	1117655
1955	167582	1117561
1956	167664	1117447
1957	167739	1117289
1958	167818	1117163
1959	167899	1117046
1960	167987	1116973
1961	168074	1116898
1962	168154	1116777
1963	168234	1116650
1964	168318	1116554
1965	168398	1116433
1966	168479	1116313
1967	168558	1116185
1968	168636	1116051
1969	168717	1115930
1970	168793	1115784
1971	168872	1115654
1972	168955	1115553
1973	169042	1115477
1974	169126	1115376
1975	169204	1115245
1976	169287	1115139
1977	169370	1115033
1978	169451	1114921
1979	169534	1114815
1980	169614	1114697
1981	169693	1114568
1982	169777	1114472
1983	169859	1114357
1984	169940	1114246
1985	170025	1114156
1986	170104	1114024
1987	170186	1113915
1988	170268	1113808
1989	170349	1113691
1990	170431	1113582
1991	170513	1113471
1992	170595	1113367
1993	170677	1113257
1994	170760	1113156
1995	170836	1113002
1996	170916	1112883
1997	171000	1112789
1998	171103	1112813
1999	171182	1112686
2000	171261	1112557
2001	171336	1112404
2002	171418	1112294
2003	171503	1112203
2004	171590	1112130
2005	171673	1112025
2006	171751	1111891
2007	171831	1111771
2008	171913	1111660
2009	172009	1111644
2010	172100	1111591
2011	172184	1111496
2012	172274	1111437
2013	172365	1111389
2014	172446	1111275
2015	172538	1111228
2016	172648	1111298
2017	172742	1111270
2018	172828	1111185
2019	172908	1111065
2020	172999	1111016
2021	173084	1110928
2022	173172	1110853
2023	173255	1110752
2024	173334	1110625
2025	173416	1110517
2026	173499	1110416
2027	173586	1110340
2028	173668	1110230
2029	173748	1110109
2030	173834	1110023
2031	173916	1109913
2032	173998	1109809
2033	174083	1109718
2034	174164	1109602
2035	174246	1109492
2036	174327	1109382
2037	174406	1109250
2038	174493	1109174
2039	174571	1109041
2040	174660	1108977
2041	174736	1108834
2042	174823	1108753
2043	174904	1108638
2044	174991	1108563
2045	175071	1108446
2046	175157	1108358
2047	175235	1108226
2048	175319	1108132
2049	175402	1108028
2050	175481	1107901
2051	175563	1107798
2052	175647	1107702
2053	175729	1107594
2054	175813	1107495
2055	175896	1107392
2056	175979	1107291
2057	176059	1107172
2058	176147	1107104
2059	176232	1107016
2060	176316	1106916
2061	176398	1106810
2062	176485	1106735
2063	176565	1106616
2064	176652	1106536
2065	176738	1106455
2066	176827	1106389
2067	176910	1106288
2068	176990	1106170
2069	177065	1106016
2070	177143	1105882
2071	177283	1106139
2072	177380	1106126
2073	177460	1106004
2074	177540	1105886
2075	177626	1105799
2076	177712	1105720
2077	177795	1105615
2078	177879	1105524
2079	177962	1105420
2080	178046	1105327
2081	178129	1105225
2082	178216	1105149
2083	178298	1105041
2084	178380	1104932
2085	178459	1104806
2086	178546	1104727
2087	178631	1104639
2088	178713	1104533
2089	178790	1104393
2090	178872	1104288
2091	178953	1104172
2092	179040	1104100
2093	179129	1104032
2094	179216	1103953
2095	179303	1103877
2096	179393	1103820
2097	179476	1103717
2098	179562	1103634
2099	179644	1103528
2100	179730	1103447
2101	179818	1103374
2102	179904	1103296
2103	179987	1103191
2104	180062	1103043
2105	180150	1102972
2106	180232	1102868
2107	180322	1102804
2108	180410	1102736
2109	180499	1102669
2110	180582	1102570
2111	180663	1102460
2112	180747	1102362
2113	180829	1102258
2114	180915	1102173
2115	181003	1102102
2116	181100	1102085
2117	181184	1101992
2118	181278	1101954
2119	181357	1101834
2120	181439	1101724
2121	181517	1101594
2122	181599	1101489
2123	181680	1101376
2124	181762	1101266
2125	181839	1101128
2126	181923	1101036
2127	182010	1100960
2128	182094	1100862
2129	182177	1100765
2130	182259	1100658
2131	182344	1100569
2132	182430	1100482
2133	182511	1100369
2134	182590	1100248
2135	182667	1100108
2136	182752	1100020
2137	182828	1099878
2138	182914	1099793
2139	182994	1099679
2140	183088	1099644
2141	183176	1099572
2142	183261	1099482
2143	183353	1099435
2144	183440	1099358
2145	183523	1099262
2146	183611	1099186
2147	183691	1099070
2148	183773	1098966
2149	183855	1098854
2150	183938	1098756
2151	184023	1098668
2152	184103	1098550
2153	184185	1098440
2154	184263	1098311
2155	184353	1098253
2156	184432	1098128
2157	184512	1098012
2158	184597	1097920
2159	184679	1097818
2160	184765	1097735
2161	184846	1097620
2162	184931	1097533
2163	185015	1097439
2164	185102	1097361
2165	185181	1097237
2166	185262	1097127
2167	185352	1097066
2168	185431	1096943
2169	185512	1096834
2170	185596	1096738
2171	185683	1096660
2172	185766	1096563
2173	185849	1096459
2174	185934	1096375
2175	186016	1096269
2176	186104	1096195
2177	186183	1096074
2178	186264	1095960
2179	186344	1095842
2180	186434	1095784
2181	186514	1095663
2182	186598	1095573
2183	186675	1095437
2184	186760	1095346
2185	186843	1095246
2186	186924	1095139
2187	187004	1095018
2188	187099	1094986
2189	187179	1094870
2190	187260	1094759
2191	187339	1094636
2192	187428	1094570
2193	187507	1094450
2194	187593	1094364
2195	187674	1094256
2196	187754	1094139
2197	187838	1094045
2198	187920	1093935
2199	188006	1093854
2200	188093	1093782
2201	188186	1093737
2202	188271	1093651
2203	188355	1093553
2204	188440	1093469
2205	188524	1093373
2206	188607	1093272
2207	188693	1093191
2208	188773	1093075
2209	188858	1092986
2210	188940	1092883
2211	189025	1092790
2212	189115	1092731
2213	189198	1092635
2214	189284	1092554
2215	189365	1092439
2216	189468	1092453
2217	189545	1092322
2218	189626	1092213
2219	189709	1092113
2220	189795	1092027
2221	189878	1091929
2222	189958	1091814
2223	190033	1091669
2224	190116	1091566
2225	190200	1091474
2226	190281	1091361
2227	190362	1091253
2228	190502	1091479
2229	190581	1091356
2230	190663	1091251
2231	190749	1091169
2232	190835	1091086
2233	190916	1090974
2234	191003	1090900
2235	191083	1090782
2236	191165	1090677
2237	191245	1090563
2238	191329	1090464
2239	191410	1090353
2240	191491	1090245
2241	191578	1090169
2242	191662	1090074
2243	191742	1089957
2244	191827	1089872
2245	191911	1089778
2246	191996	1089686
2247	192082	1089605
2248	192166	1089512
2249	192251	1089423
2250	192336	1089335
2251	192425	1089270
2252	192514	1089204
2253	192591	1089071
2254	192669	1088944
2255	192748	1088821
2256	192832	1088731
2257	192912	1088612
2258	192997	1088528
2259	193087	1088464
2260	193170	1088365
2261	193257	1088291
2262	193346	1088224
2263	193432	1088143
2264	193521	1088076
2265	193610	1088012
2266	193691	1087901
2267	193782	1087847
2268	193864	1087743
2269	193945	1087635
2270	194021	1087493
2271	194098	1087362
2272	194178	1087245
2273	194260	1087141
2274	194347	1087062
2275	194432	1086975
2276	194514	1086870
2277	194612	1086858
2278	194695	1086759
2279	194779	1086663
2280	194866	1086586
2281	194944	1086459
2282	195029	1086375
2283	195116	1086295
2284	195204	1086225
2285	195288	1086129
2286	195386	1086118
2287	195472	1086033
2288	195555	1085933
2289	195629	1085788
2290	195712	1085686
2291	195792	1085570
2292	195875	1085471
2293	195958	1085372
2294	196042	1085281
2295	196127	1085193
2296	196207	1085077
2297	196289	1084974
2298	196367	1084847
2299	196453	1084764
2300	196535	1084662
2301	196626	1084607
2302	196713	1084526
2303	196796	1084430
2304	196884	1084360
2305	196966	1084257
2306	197050	1084163
2307	197155	1084186
2308	197242	1084107
2309	197325	1084009
2310	197408	1083912
2311	197493	1083821
2312	197580	1083745
2313	197671	1083690
2314	197757	1083610
2315	197845	1083534
2316	197930	1083449
2317	198013	1083348
2318	198098	1083262
2319	198176	1083138
2320	198263	1083062
2321	198348	1082971
2322	198434	1082892
2323	198511	1082759
2324	198588	1082626
2325	198684	1082599
2326	198772	1082526
2327	198853	1082417
2328	198929	1082280
2329	199010	1082170
2330	199094	1082081
2331	199173	1081959
2332	199254	1081849
2333	199337	1081749
2334	199419	1081647
2335	199506	1081568
2336	199592	1081490
2337	199683	1081431
2338	199761	1081309
2339	199840	1081189
2340	199925	1081098
2341	200009	1081009
2342	200096	1080930
2343	200179	1080834
2344	200265	1080750
2345	200347	1080648
2346	200429	1080543
2347	200508	1080421
2348	200587	1080304
2349	200680	1080259
2350	200770	1080200
2351	200852	1080092
2352	200931	1079976
2353	201009	1079851
2354	201086	1079720
2355	201169	1079621
2356	201255	1079536
2357	201336	1079431
2358	201418	1079324
2359	201498	1079214
2360	201584	1079127
2361	201665	1079022
2362	201752	1078945
2363	201836	1078850
2364	201919	1078754
2365	201996	1078624
2366	202081	1078534
2367	202160	1078415
