iter	MAE
11559	493.9282842
11560	493.9236538
11561	493.9154276
11562	493.9027036
11563	493.8940111
11564	493.8921504
11565	493.8901142
11566	493.8867797
11567	493.8728843
11568	493.8672376
11569	493.8587777
11570	493.8524434
11571	493.8509306
11572	493.847953
11573	493.8400943
11574	493.8343476
11575	493.7889196
11576	493.7865857
11577	493.7731871
11578	493.7631084
11579	493.7563579
11580	493.7505398
11581	493.7454629
11582	493.7385105
11583	493.7353494
11584	493.7266817
11585	493.7251438
11586	493.722619
11587	493.7105391
11588	493.7012698
11589	493.6885005
11590	493.6860035
11591	493.6767038
11592	493.6745144
11593	493.6687262
11594	493.657454
11595	493.6525559
11596	493.6521322
11597	493.6507341
11598	493.6289877
11599	493.6261714
11600	493.6151774
11601	493.6140533
11602	493.6125771
11603	493.6085915
11604	493.5940705
11605	493.5906818
11606	493.5848134
11607	493.5757168
11608	493.5532847
11609	493.5456841
11610	493.5440375
11611	493.540729
11612	493.5346411
11613	493.526323
11614	493.5239824
11615	493.5183607
11616	493.5164776
11617	493.5135639
11618	493.5079604
11619	493.5057299
11620	493.4955319
11621	493.4879183
11622	493.461367
11623	493.4607367
11624	493.456842
11625	493.4489167
11626	493.444642
11627	493.443323
11628	493.4423472
11629	493.4410834
11630	493.4347669
11631	493.4278766
11632	493.4174573
11633	493.4150228
11634	493.4120159
11635	493.4082271
11636	493.4037601
11637	493.3948713
11638	493.3858375
11639	493.3852389
11640	493.3724506
11641	493.3667837
11642	493.3587995
11643	493.3446653
11644	493.3227169
11645	493.3203922
11646	493.3015299
11647	493.2937632
11648	493.2836372
11649	493.2812542
11650	493.2744901
11651	493.2716395
11652	493.2668122
11653	493.2487522
11654	493.2476515
11655	493.2406512
11656	493.2402736
11657	493.2302488
11658	493.2242545
11659	493.217226
11660	493.2125234
11661	493.2048839
11662	493.2041617
11663	493.1975307
11664	493.1775031
11665	493.172097
11666	493.1660611
11667	493.1602646
11668	493.1579218
11669	493.1558104
11670	493.1461792
11671	493.143639
11672	493.1274204
11673	493.1261896
11674	493.1239446
11675	493.1118787
11676	493.1089762
11677	493.1068302
11678	493.1007196
11679	493.0926982
11680	493.0801173
11681	493.0733631
11682	493.0531197
11683	493.0494927
11684	493.0356909
11685	493.032537
11686	493.02875
11687	493.0221746
11688	493.0179762
11689	493.0101762
11690	493.0077284
11691	493.0058543
11692	493.0013697
11693	492.9961743
11694	492.9931135
11695	492.9873663
11696	492.9827641
11697	492.9772321
11698	492.9740905
11699	492.9655419
11700	492.958195
11701	492.9563776
11702	492.9519241
11703	492.9488205
11704	492.9442404
11705	492.9409087
11706	492.9363414
11707	492.9331375
11708	492.9239907
11709	492.9191386
11710	492.9070761
11711	492.9036761
11712	492.8934252
11713	492.8919465
11714	492.8706983
11715	492.8592176
11716	492.8582014
11717	492.8501039
11718	492.8491762
11719	492.8328384
11720	492.8296215
11721	492.8235958
11722	492.8213201
11723	492.8190254
11724	492.8075277
11725	492.8029052
11726	492.7972538
11727	492.7908525
11728	492.7884495
11729	492.7860916
11730	492.778501
11731	492.7759073
11732	492.7647899
11733	492.7596581
11734	492.750219
11735	492.7482722
11736	492.7413601
11737	492.7352555
11738	492.722788
11739	492.7212858
11740	492.7194469
11741	492.7157596
11742	492.7061235
11743	492.6987624
11744	492.6927799
11745	492.6915887
11746	492.6851863
11747	492.6761524
11748	492.6665411
11749	492.6648943
11750	492.6546875
11751	492.6404526
11752	492.6388351
11753	492.6328837
11754	492.6266
11755	492.6229275
11756	492.6189209
11757	492.6129648
11758	492.6057687
11759	492.5996685
11760	492.5989639
11761	492.5963864
11762	492.587905
11763	492.5820006
11764	492.5709458
11765	492.5651634
11766	492.5641805
11767	492.5512619
11768	492.5502255
11769	492.5461824
11770	492.543059
11771	492.5066774
11772	492.498172
11773	492.495301
11774	492.4859868
11775	492.4708738
11776	492.462504
11777	492.4543917
11778	492.4489845
11779	492.4413046
11780	492.436768
11781	492.4321912
11782	492.4193372
11783	492.3969291
11784	492.3964172
11785	492.3941192
11786	492.3932873
11787	492.3737551
11788	492.3646008
11789	492.3524873
11790	492.3357208
11791	492.3254789
11792	492.3224165
11793	492.3150686
11794	492.310064
11795	492.306491
11796	492.299764
11797	492.296806
11798	492.2959383
11799	492.2822795
11800	492.2803523
11801	492.2744293
11802	492.2668539
11803	492.2642691
11804	492.2575422
11805	492.244596
11806	492.242337
11807	492.2361363
11808	492.2062954
11809	492.2010352
11810	492.1676194
11811	492.1607274
11812	492.1453066
11813	492.1339481
11814	492.1321517
11815	492.1300059
11816	492.1273755
11817	492.126484
11818	492.1089221
11819	492.1011226
11820	492.0994731
11821	492.0987421
11822	492.0719398
11823	492.0670584
11824	492.0655151
11825	492.062756
11826	492.0591807
11827	492.0517803
11828	492.0467231
11829	492.0430234
11830	492.0388456
11831	492.0251581
11832	492.0170044
11833	492.0119561
11834	491.9953365
11835	491.9846249
11836	491.9823549
11837	491.9803715
11838	491.9794062
11839	491.9663422
11840	491.9627765
11841	491.9614695
11842	491.9424213
11843	491.9378995
11844	491.9359595
11845	491.9336569
11846	491.9067822
11847	491.9000669
11848	491.8895259
11849	491.8823017
11850	491.879342
11851	491.87879
11852	491.8587161
11853	491.8486314
11854	491.8469158
11855	491.8415029
11856	491.8401478
11857	491.8372349
11858	491.8343413
11859	491.8327024
11860	491.8251819
11861	491.8201758
11862	491.8184904
11863	491.8142208
11864	491.8106657
11865	491.8040736
11866	491.8019757
11867	491.7951611
11868	491.7824055
11869	491.7808785
11870	491.7744848
11871	491.7712647
11872	491.7678153
11873	491.7622495
11874	491.7605748
11875	491.7548249
11876	491.7529034
11877	491.7462317
11878	491.7410545
11879	491.7384316
11880	491.7212304
11881	491.7184078
11882	491.7172446
11883	491.7092954
11884	491.7012995
11885	491.6883069
11886	491.6775566
11887	491.6700323
11888	491.6664208
11889	491.6656529
11890	491.6595889
11891	491.6590211
11892	491.6572538
11893	491.6565236
11894	491.6545701
11895	491.6535151
11896	491.6282229
11897	491.6149138
11898	491.6067725
11899	491.6058219
11900	491.6051618
11901	491.6004444
11902	491.5967913
11903	491.5878267
11904	491.5824615
11905	491.5729418
11906	491.5688931
11907	491.5676229
11908	491.565136
11909	491.5417715
11910	491.5380101
11911	491.5327175
11912	491.5318912
11913	491.5289235
11914	491.5244806
11915	491.5175908
11916	491.514553
11917	491.5085798
11918	491.5008715
11919	491.4961996
11920	491.4768971
11921	491.4728974
11922	491.4693129
11923	491.4684449
11924	491.4646765
11925	491.4599282
11926	491.4577521
11927	491.4553678
11928	491.4306254
11929	491.4270266
11930	491.4249646
11931	491.4239414
11932	491.416501
11933	491.4129062
11934	491.4125659
11935	491.3941605
11936	491.3910433
11937	491.3892704
11938	491.3829847
11939	491.3785822
11940	491.3715457
11941	491.3705136
11942	491.3659908
11943	491.3651525
11944	491.3460053
11945	491.3434856
11946	491.3395321
11947	491.33805
11948	491.3366366
11949	491.3281921
11950	491.3234602
11951	491.3198394
11952	491.3080442
11953	491.3045316
11954	491.2928546
11955	491.289366
11956	491.2803908
11957	491.2701059
11958	491.2640879
11959	491.2595144
11960	491.251335
11961	491.2507929
11962	491.2491494
11963	491.2433342
11964	491.222941
11965	491.2216129
11966	491.217404
11967	491.2030694
11968	491.1991206
11969	491.1960164
11970	491.1928576
11971	491.1910161
11972	491.1904434
11973	491.1737188
11974	491.1721283
11975	491.1631658
11976	491.162956
11977	491.1569127
11978	491.1524958
11979	491.1371776
11980	491.1319275
11981	491.1259566
11982	491.1022121
11983	491.0790212
11984	491.0771433
11985	491.0729175
11986	491.067536
11987	491.0505368
11988	491.044506
11989	491.0375784
11990	491.03464
11991	491.0182679
11992	491.0141323
11993	491.0030874
11994	491.0000892
11995	490.9882648
11996	490.9749002
11997	490.9668465
11998	490.9637292
11999	490.9630201
12000	490.9616187
12001	490.9571662
12002	490.954554
12003	490.9527847
12004	490.9413235
12005	490.9389366
12006	490.9382091
12007	490.9364189
12008	490.9319151
12009	490.9302412
12010	490.9256737
12011	490.9240499
12012	490.9049805
12013	490.9042177
12014	490.8978023
12015	490.8955238
12016	490.8882792
12017	490.8855219
12018	490.8781183
12019	490.8528098
12020	490.8269098
12021	490.8238502
12022	490.8186266
12023	490.8125535
12024	490.8100963
12025	490.8094192
12026	490.8025705
12027	490.7886121
12028	490.7860566
12029	490.7803535
12030	490.7788388
12031	490.7783683
12032	490.7751965
12033	490.7633219
12034	490.7584781
12035	490.7535104
12036	490.75117
12037	490.7395987
12038	490.735935
12039	490.7347761
12040	490.7344803
12041	490.7336403
12042	490.7273815
12043	490.7145118
12044	490.6942372
12045	490.6919454
12046	490.6885417
12047	490.6850765
12048	490.6797099
12049	490.6767131
12050	490.6725639
12051	490.6667293
12052	490.6546816
12053	490.6507503
12054	490.645556
12055	490.6436668
12056	490.6411743
12057	490.636272
12058	490.6263697
12059	490.622103
12060	490.6106205
12061	490.6084102
12062	490.5921185
12063	490.5851594
12064	490.5802196
12065	490.5725555
12066	490.5665819
12067	490.536807
12068	490.5351756
12069	490.5311753
12070	490.5100046
12071	490.508457
12072	490.506275
12073	490.5036636
12074	490.4836368
12075	490.4805537
12076	490.4784971
12077	490.4702086
12078	490.4608075
12079	490.4595526
12080	490.458459
12081	490.4524843
12082	490.4456793
12083	490.4426293
12084	490.4378305
12085	490.4234082
12086	490.4212277
12087	490.4159824
12088	490.4115257
12089	490.4010855
12090	490.38961
12091	490.3867305
12092	490.379916
12093	490.3741288
12094	490.3697927
12095	490.3639634
12096	490.3623358
12097	490.3576649
12098	490.3525568
12099	490.3418145
12100	490.336378
12101	490.3332506
12102	490.3315423
12103	490.3292339
12104	490.3199152
12105	490.3066979
12106	490.3026439
12107	490.2717034
12108	490.2659519
12109	490.2598623
12110	490.2591839
12111	490.2453139
12112	490.2361678
12113	490.2333794
12114	490.227153
12115	490.2107581
12116	490.2093
12117	490.2041594
12118	490.2027947
12119	490.2017402
12120	490.1978918
12121	490.195715
12122	490.1951284
12123	490.1897778
12124	490.1883755
12125	490.1761073
12126	490.1749978
12127	490.1732972
12128	490.1669515
12129	490.1609298
12130	490.1545202
12131	490.1468882
12132	490.1433985
12133	490.1407465
12134	490.1334431
12135	490.1306601
12136	490.12932
12137	490.126634
12138	490.1197158
12139	490.1154211
12140	490.1134547
12141	490.1115889
12142	490.1069253
12143	490.1007124
12144	490.0854046
12145	490.0847558
12146	490.0800897
12147	490.0792321
12148	490.0581225
12149	490.0366111
12150	490.0343192
12151	490.0330437
12152	490.0303619
12153	490.0248849
12154	490.0203596
12155	490.0134372
12156	490.0126569
12157	489.9954856
12158	489.9846583
12159	489.9804662
12160	489.9793005
12161	489.9776973
12162	489.9686534
12163	489.9628314
12164	489.958016
12165	489.9547823
12166	489.9356498
12167	489.935143
12168	489.9349491
12169	489.933011
12170	489.9311067
12171	489.9302293
12172	489.9285805
12173	489.9168058
12174	489.9141656
12175	489.9096429
12176	489.9031235
12177	489.9005932
12178	489.8963812
12179	489.8900024
12180	489.8809787
12181	489.8795908
12182	489.8717877
12183	489.868946
12184	489.854239
12185	489.8454627
12186	489.8423764
12187	489.8376628
12188	489.8368488
12189	489.818243
12190	489.8112306
12191	489.8107664
12192	489.8076895
12193	489.8025466
12194	489.8020113
12195	489.7979766
12196	489.7954653
12197	489.7790571
12198	489.7723193
12199	489.7671747
12200	489.7624012
12201	489.7564784
12202	489.7508518
12203	489.7482224
12204	489.7419028
12205	489.7359813
12206	489.7297814
12207	489.7288444
12208	489.7251946
12209	489.7154854
12210	489.7148536
12211	489.7123854
12212	489.7063534
12213	489.6977128
12214	489.6903673
12215	489.6891522
12216	489.6863883
12217	489.68249
12218	489.6763682
12219	489.6706098
12220	489.6644542
12221	489.6596336
12222	489.6472043
12223	489.6396968
12224	489.6347431
12225	489.6231878
12226	489.6219754
12227	489.6165452
12228	489.6123875
12229	489.5967506
12230	489.5904527
12231	489.5859709
12232	489.5827788
12233	489.5811144
12234	489.5738608
12235	489.5719506
12236	489.5661865
12237	489.5581361
12238	489.5526881
12239	489.551019
12240	489.549258
12241	489.5450095
12242	489.5440901
12243	489.5344062
12244	489.5335998
12245	489.5307647
12246	489.5298271
12247	489.5233433
12248	489.5185378
12249	489.5159995
12250	489.5146371
12251	489.4873601
12252	489.4640081
12253	489.4557765
12254	489.4464762
12255	489.4416125
12256	489.4392738
12257	489.4359254
12258	489.4296877
12259	489.4242993
12260	489.4212398
12261	489.4005002
12262	489.3954495
12263	489.393665
12264	489.3842133
12265	489.3732828
12266	489.3666863
12267	489.349453
12268	489.3463507
12269	489.3231636
12270	489.3122427
12271	489.2893362
12272	489.2829247
12273	489.2705248
12274	489.2641266
12275	489.2467015
12276	489.2408316
12277	489.2310056
12278	489.2289853
12279	489.2205843
12280	489.2169399
12281	489.2109253
12282	489.1740753
12283	489.1727731
12284	489.1715949
12285	489.1693284
12286	489.1682889
12287	489.1674518
12288	489.1542557
12289	489.15353
12290	489.1405301
12291	489.1399705
12292	489.1331182
12293	489.1178183
12294	489.1147699
12295	489.1088673
12296	489.107017
12297	489.1011263
12298	489.0949303
12299	489.0936651
12300	489.0901884
12301	489.0862352
12302	489.0845215
12303	489.0721558
12304	489.0691617
12305	489.0653997
12306	489.0527837
12307	489.0425811
12308	489.042026
12309	489.0379657
12310	489.0224979
12311	489.0138543
12312	489.009303
12313	489.0027098
12314	488.9999817
12315	488.9988677
12316	488.9809303
12317	488.9750815
12318	488.9707373
12319	488.954802
12320	488.9490694
12321	488.9418582
12322	488.9271463
12323	488.9250451
12324	488.9235504
12325	488.9213695
12326	488.9189827
12327	488.8935001
12328	488.8892404
12329	488.8825977
12330	488.8795027
12331	488.872906
12332	488.8562577
12333	488.8495268
12334	488.8453596
12335	488.8424541
12336	488.8406517
12337	488.8325611
12338	488.8292086
12339	488.8225483
12340	488.8209011
12341	488.8179282
12342	488.816628
12343	488.7965613
12344	488.7907756
12345	488.7899008
12346	488.7848218
12347	488.7755647
12348	488.7659588
12349	488.7637402
12350	488.7565561
12351	488.7525826
12352	488.7512513
12353	488.7432334
12354	488.7360898
12355	488.7284288
12356	488.7196933
12357	488.7189359
12358	488.7121223
12359	488.7073473
12360	488.6982926
12361	488.6941685
12362	488.6899454
12363	488.6874078
12364	488.6813152
12365	488.6757572
12366	488.6734207
12367	488.6650469
12368	488.6645191
12369	488.6603907
12370	488.6566721
12371	488.652796
12372	488.649032
12373	488.6479832
12374	488.6441627
12375	488.6353252
12376	488.6314066
12377	488.6240561
12378	488.6207147
12379	488.6072618
12380	488.6057503
12381	488.6049725
12382	488.5852062
12383	488.5823096
12384	488.577589
12385	488.5761074
12386	488.5753649
12387	488.5705817
12388	488.5651668
12389	488.5601355
12390	488.5426879
12391	488.5395303
12392	488.5357616
12393	488.5113738
12394	488.5081423
12395	488.5046455
12396	488.4999418
12397	488.4940164
12398	488.4937091
12399	488.4636054
12400	488.4615436
12401	488.4563638
12402	488.4473091
12403	488.440871
12404	488.4397683
12405	488.4350292
12406	488.4290488
12407	488.4241409
12408	488.4109006
12409	488.3993898
12410	488.398752
12411	488.3736278
12412	488.3713939
12413	488.3695694
12414	488.3677603
12415	488.3608975
12416	488.3578029
12417	488.3565219
12418	488.3376881
12419	488.3299496
12420	488.316796
12421	488.3138911
12422	488.3125571
12423	488.3110142
12424	488.3036703
12425	488.298901
12426	488.296796
12427	488.2703783
12428	488.2670819
12429	488.2662966
12430	488.261792
12431	488.2609642
12432	488.2514113
12433	488.2478821
12434	488.2458349
12435	488.2382377
12436	488.2314711
12437	488.2082594
12438	488.2007309
12439	488.2000792
12440	488.1954851
12441	488.194083
12442	488.1935838
12443	488.1854162
12444	488.1765035
12445	488.1724266
12446	488.1646869
12447	488.1571017
12448	488.1519211
12449	488.1437719
12450	488.1419322
12451	488.1318517
12452	488.1277403
12453	488.1248063
12454	488.1191899
12455	488.1135566
12456	488.112407
12457	488.0979871
12458	488.0968271
12459	488.0913262
12460	488.0884176
12461	488.0715121
12462	488.0600394
12463	488.0595675
12464	488.0578808
12465	488.0553424
12466	488.0498616
12467	488.0479129
12468	488.0455747
12469	488.0402308
12470	488.0355723
12471	488.0291362
12472	488.0252487
12473	488.0241532
12474	488.0109955
12475	488.0019582
12476	487.9991674
12477	487.9954354
12478	487.9950643
12479	487.9900668
12480	487.9836652
12481	487.9830378
12482	487.9652554
12483	487.9611466
12484	487.9589087
12485	487.9570556
12486	487.945468
12487	487.9423183
12488	487.9416957
12489	487.936385
12490	487.9343123
12491	487.9329505
12492	487.9055917
12493	487.9000253
12494	487.8809158
12495	487.8800186
12496	487.8779212
12497	487.877563
12498	487.8748604
12499	487.8713181
12500	487.8640983
12501	487.8630861
12502	487.85953
12503	487.853605
12504	487.8433956
12505	487.8329808
12506	487.8266692
12507	487.8184072
12508	487.8130897
12509	487.8089931
12510	487.8077281
12511	487.8063134
12512	487.8051677
12513	487.8022301
12514	487.7959206
12515	487.7950801
12516	487.7914837
12517	487.7877424
12518	487.780026
12519	487.7784268
12520	487.7751119
12521	487.7735963
12522	487.7710083
12523	487.7667944
12524	487.7570492
12525	487.7526732
12526	487.7468626
12527	487.7393998
12528	487.7317663
12529	487.7272482
12530	487.7162885
12531	487.7101027
12532	487.7020546
12533	487.693687
12534	487.6903345
12535	487.6885598
12536	487.6715192
12537	487.670841
12538	487.6645134
12539	487.6632937
12540	487.6547882
12541	487.6527994
12542	487.6500879
12543	487.647123
12544	487.6414052
12545	487.6375062
12546	487.6314912
12547	487.624804
12548	487.6170856
12549	487.6113977
12550	487.6079043
12551	487.6039034
12552	487.598005
12553	487.5885975
12554	487.5852712
12555	487.5788515
12556	487.5759068
12557	487.5716948
12558	487.5670264
12559	487.5607221
12560	487.5591308
12561	487.5517566
12562	487.5490697
12563	487.5406164
12564	487.5369073
12565	487.5259589
12566	487.5197119
12567	487.5138131
12568	487.5006472
12569	487.4998002
12570	487.493047
12571	487.4891805
12572	487.4810054
12573	487.4732967
12574	487.4703119
12575	487.4635484
12576	487.4606099
12577	487.456886
12578	487.4550727
12579	487.4445043
12580	487.4408831
12581	487.4349526
12582	487.4308319
12583	487.4241344
12584	487.4216124
12585	487.4202445
12586	487.4185726
12587	487.4118451
12588	487.4024115
12589	487.4019359
12590	487.3974279
12591	487.3904411
12592	487.3890237
12593	487.3821994
12594	487.3779672
12595	487.375622
12596	487.3642626
12597	487.3600196
12598	487.3559528
12599	487.3548069
12600	487.353703
12601	487.3499157
12602	487.3368353
12603	487.3341582
12604	487.3298317
12605	487.3147262
12606	487.3106851
12607	487.3081043
12608	487.3074153
12609	487.3027368
12610	487.2828451
12611	487.2802437
12612	487.2754515
12613	487.2688394
12614	487.2617082
12615	487.2422857
12616	487.2404099
12617	487.2379115
12618	487.223275
12619	487.2215504
12620	487.2175193
12621	487.211639
12622	487.2025946
12623	487.2009907
12624	487.190428
12625	487.1824239
12626	487.1800808
12627	487.1771126
12628	487.1768213
12629	487.1731152
12630	487.1709493
12631	487.1660059
12632	487.1624624
12633	487.153285
12634	487.1507515
12635	487.1385244
12636	487.1306429
12637	487.1295219
12638	487.1278656
12639	487.1244966
12640	487.1206322
12641	487.117431
12642	487.1080688
12643	487.0982571
12644	487.0862685
12645	487.0778546
12646	487.0739241
12647	487.0612908
12648	487.0598767
12649	487.0547943
12650	487.0507213
12651	487.0501163
12652	487.0487851
12653	487.0474009
12654	487.0440902
12655	487.0304807
12656	487.028358
12657	487.0197228
12658	487.0162086
12659	487.0109905
12660	487.0083294
12661	487.0073811
12662	487.0066218
12663	487.0032207
12664	486.9987594
12665	486.9977966
12666	486.9940581
12667	486.9877927
12668	486.9657046
12669	486.9624691
12670	486.961334
12671	486.9563512
12672	486.9533089
12673	486.9443024
12674	486.9386998
12675	486.9381885
12676	486.9354256
12677	486.9046455
12678	486.9041395
12679	486.9019041
12680	486.893431
12681	486.874492
12682	486.8686643
12683	486.8660083
12684	486.8542672
12685	486.8507166
12686	486.8444549
12687	486.8438443
12688	486.8429426
12689	486.8424668
12690	486.841632
12691	486.8374428
12692	486.833287
12693	486.829155
12694	486.8265027
12695	486.8234659
12696	486.8202115
12697	486.8175044
12698	486.8167678
12699	486.8102414
12700	486.8052954
12701	486.7962502
12702	486.7902925
12703	486.7748937
12704	486.7723242
12705	486.7685245
12706	486.7633961
12707	486.7612287
12708	486.7588569
12709	486.7561688
12710	486.7529008
12711	486.7270492
12712	486.7226187
12713	486.7191064
12714	486.70957
12715	486.7088874
12716	486.7050035
12717	486.6945024
12718	486.68443
12719	486.6777035
12720	486.6718876
12721	486.6636866
12722	486.6620388
12723	486.6599621
12724	486.653013
12725	486.6512448
12726	486.6482622
12727	486.6441215
12728	486.6405821
12729	486.6383767
12730	486.6379005
12731	486.6361864
12732	486.6337928
12733	486.6139507
12734	486.6014563
12735	486.5975934
12736	486.5931059
12737	486.579672
12738	486.5790584
12739	486.5771752
12740	486.5757069
12741	486.5735605
12742	486.5726307
12743	486.569976
12744	486.5623765
12745	486.5597478
12746	486.5504003
12747	486.5428879
12748	486.5414814
12749	486.5199947
12750	486.5133268
12751	486.5071332
12752	486.5044671
12753	486.4999072
12754	486.4991386
12755	486.4958017
12756	486.492748
12757	486.482742
12758	486.4729947
12759	486.4718401
12760	486.4706597
12761	486.4695159
12762	486.4684663
12763	486.4556655
12764	486.447423
12765	486.4442393
12766	486.4384367
12767	486.4245415
12768	486.4210371
12769	486.4009191
12770	486.3988665
12771	486.3963101
12772	486.3945414
12773	486.3909361
12774	486.3870338
12775	486.385088
12776	486.3769619
12777	486.3735176
12778	486.3629027
12779	486.3606102
12780	486.3573158
12781	486.3487682
12782	486.3479429
12783	486.3307305
12784	486.3218497
12785	486.3134894
12786	486.2984833
12787	486.2785851
12788	486.2775561
12789	486.2763289
12790	486.2695549
12791	486.2672868
12792	486.2620413
12793	486.2608428
12794	486.2589191
12795	486.2577018
12796	486.2554684
12797	486.2515672
12798	486.2486843
12799	486.247978
12800	486.2431491
12801	486.2254383
12802	486.2207708
12803	486.2091105
12804	486.2029908
12805	486.1993124
12806	486.1782526
12807	486.1724886
12808	486.1683083
12809	486.164698
12810	486.1542166
12811	486.1477848
12812	486.1444234
12813	486.137028
12814	486.1359618
12815	486.1295785
12816	486.1285695
12817	486.1059067
12818	486.0977537
12819	486.0954396
12820	486.0895856
12821	486.0882789
12822	486.0869623
12823	486.0845778
12824	486.0814739
12825	486.0784708
12826	486.0761105
12827	486.0665417
12828	486.0641601
12829	486.0558358
12830	486.0475934
12831	486.0427962
12832	486.0385389
12833	486.0276118
12834	486.0255619
12835	486.0233316
12836	486.0214455
12837	486.0173516
12838	486.0168677
12839	486.0084648
12840	485.9960414
12841	485.9945303
12842	485.9825743
12843	485.9813464
12844	485.9794766
12845	485.9752701
12846	485.9705642
12847	485.958825
12848	485.9511287
12849	485.9434417
12850	485.9329104
12851	485.9266408
12852	485.9094518
12853	485.9086764
12854	485.9058965
12855	485.8997612
12856	485.8967127
12857	485.8958264
12858	485.8920977
12859	485.8913767
12860	485.8836564
12861	485.8817282
12862	485.8793794
12863	485.8736631
12864	485.8671819
12865	485.8625645
12866	485.8498357
12867	485.8403111
12868	485.839112
12869	485.8116764
12870	485.8102754
12871	485.8095023
12872	485.808828
12873	485.8048636
12874	485.8004011
12875	485.7955783
12876	485.7906453
12877	485.7884263
12878	485.7811259
12879	485.7771188
12880	485.7719095
12881	485.7641388
12882	485.7587547
12883	485.7471017
12884	485.7460253
12885	485.729423
12886	485.7283165
12887	485.7271856
12888	485.7232683
12889	485.7033462
12890	485.6808581
12891	485.680338
12892	485.6714845
12893	485.6704959
12894	485.6690012
12895	485.6674372
12896	485.651578
12897	485.6492745
12898	485.64407
12899	485.6385721
12900	485.6316945
12901	485.6313455
12902	485.6236365
12903	485.6192501
12904	485.6169901
12905	485.6149767
12906	485.6051435
12907	485.6007304
12908	485.5947483
12909	485.5901871
12910	485.5829129
12911	485.5790563
12912	485.5752968
12913	485.5738014
12914	485.571391
12915	485.5601596
12916	485.5509121
12917	485.5500988
12918	485.5484844
12919	485.5451047
12920	485.5427435
12921	485.5306684
12922	485.5224999
12923	485.5134123
12924	485.5076817
12925	485.5034378
12926	485.502294
12927	485.5002373
12928	485.4968918
12929	485.4956138
12930	485.4946385
12931	485.4935971
12932	485.4740721
12933	485.4483283
12934	485.4475711
12935	485.4443856
12936	485.4429976
12937	485.4378661
12938	485.4363204
12939	485.4339983
12940	485.4335909
12941	485.4299337
12942	485.4254972
12943	485.42453
12944	485.4232937
12945	485.409786
12946	485.4084404
12947	485.3983752
12948	485.3949699
12949	485.3930462
12950	485.3700906
12951	485.3674325
12952	485.3651368
12953	485.3602652
12954	485.3541875
12955	485.3525655
12956	485.3382573
12957	485.3375087
12958	485.3128011
12959	485.3059062
12960	485.2928984
12961	485.2893373
12962	485.2878893
12963	485.2681631
12964	485.2636582
12965	485.2619001
12966	485.2600686
12967	485.2585195
12968	485.2490327
12969	485.2476642
12970	485.2470741
12971	485.2452789
12972	485.2284684
12973	485.2267712
12974	485.2234391
12975	485.2167577
12976	485.1990815
12977	485.1811587
12978	485.1636485
12979	485.1625997
12980	485.1609246
12981	485.1491404
12982	485.1452464
12983	485.1435859
12984	485.1365531
12985	485.1292857
12986	485.1259148
12987	485.124317
12988	485.1218867
12989	485.1147186
12990	485.0921676
12991	485.0809261
12992	485.0694106
12993	485.0648181
12994	485.0632408
12995	485.0477643
12996	485.0204734
12997	485.0181293
12998	485.0176246
12999	485.0044055
13000	485.0024936
13001	485.0006919
13002	484.9890646
13003	484.9839632
13004	484.9833986
13005	484.9729876
13006	484.9715378
13007	484.9669609
13008	484.9657938
13009	484.9635121
13010	484.9590984
13011	484.9550628
13012	484.9537758
13013	484.9489939
13014	484.94487
13015	484.9363577
13016	484.9346636
13017	484.930721
13018	484.9201366
13019	484.9191563
13020	484.9156768
13021	484.9151501
13022	484.9130269
13023	484.9080249
13024	484.9017253
13025	484.9000617
13026	484.8876133
13027	484.8816598
13028	484.8807246
13029	484.8742224
13030	484.8662903
13031	484.8650756
13032	484.8548078
13033	484.8469282
13034	484.8393616
13035	484.8191258
13036	484.812765
13037	484.8077105
13038	484.7989334
13039	484.7860796
13040	484.7795691
13041	484.7767093
13042	484.7710363
13043	484.7701059
13044	484.7673037
13045	484.7596556
13046	484.7581077
13047	484.7574688
13048	484.7530793
13049	484.7519101
13050	484.7485829
13051	484.7456891
13052	484.7448119
13053	484.7382976
13054	484.7356163
13055	484.7326736
13056	484.7227767
13057	484.7174225
13058	484.7152453
13059	484.7130974
13060	484.7060932
13061	484.704088
13062	484.6799181
13063	484.6771286
13064	484.669884
13065	484.6682735
13066	484.6564149
13067	484.6512912
13068	484.6465662
13069	484.6421817
13070	484.6407225
13071	484.6353914
13072	484.6328187
13073	484.6295007
13074	484.6269555
13075	484.6248571
13076	484.6237501
13077	484.6176075
13078	484.6134962
13079	484.6084643
13080	484.6068769
13081	484.6050021
13082	484.5965691
13083	484.5953472
13084	484.5883074
13085	484.5860433
13086	484.584848
13087	484.5732282
13088	484.5458695
13089	484.5455261
13090	484.5310321
13091	484.5279575
13092	484.5238045
13093	484.5196535
13094	484.5169375
13095	484.4970593
13096	484.4932046
13097	484.4893827
13098	484.4885849
13099	484.4866498
13100	484.4843862
13101	484.4824861
13102	484.4817654
13103	484.4802944
13104	484.4688661
13105	484.4645798
13106	484.459633
13107	484.4574808
13108	484.4515656
13109	484.4505458
13110	484.4459625
13111	484.4411605
13112	484.4337993
13113	484.4326242
13114	484.4285527
13115	484.4251133
13116	484.4128736
13117	484.4096559
13118	484.3951151
13119	484.3909526
13120	484.3902927
13121	484.3780207
13122	484.3768063
13123	484.3570181
13124	484.3565792
13125	484.3523076
13126	484.3442874
13127	484.3426839
13128	484.3389209
13129	484.3348689
